
 ============================== NEW EXP: acos on laptop ============================== 
Here is an example (from the dev set):
Total examples = 326
Input : one day it just would not power up.</s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
Output: <aspect> it <category> battery operation_performance <opinion> implied <sentiment> negative</s> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad> <pad>
****** Conduct Training ******
Total examples = 326
Validation sanity check: 0it [00:00, ?it/s]
Validation sanity check:  50%|█████     | 1/2 [00:00<00:00,  1.91it/s]
Epoch 18:  74%|███████▎  | 150/204 [01:23<00:30,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  74%|███████▎  | 150/204 [01:23<00:30,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  74%|███████▍  | 151/204 [01:24<00:29,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  74%|███████▍  | 151/204 [01:24<00:29,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▍  | 152/204 [01:24<00:29,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▍  | 152/204 [01:24<00:29,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▌  | 153/204 [01:25<00:28,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▌  | 153/204 [01:25<00:28,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▌  | 154/204 [01:26<00:27,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  75%|███████▌  | 154/204 [01:26<00:27,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  76%|███████▌  | 155/204 [01:26<00:27,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  76%|███████▌  | 155/204 [01:26<00:27,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  76%|███████▋  | 156/204 [01:27<00:26,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  76%|███████▋  | 156/204 [01:27<00:26,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  77%|███████▋  | 157/204 [01:27<00:26,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  77%|███████▋  | 157/204 [01:27<00:26,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  77%|███████▋  | 158/204 [01:28<00:25,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  77%|███████▋  | 158/204 [01:28<00:25,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  78%|███████▊  | 159/204 [01:28<00:25,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  78%|███████▊  | 159/204 [01:28<00:25,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  78%|███████▊  | 160/204 [01:29<00:24,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  78%|███████▊  | 160/204 [01:29<00:24,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  79%|███████▉  | 161/204 [01:30<00:24,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  79%|███████▉  | 161/204 [01:30<00:24,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  79%|███████▉  | 162/204 [01:30<00:23,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  79%|███████▉  | 162/204 [01:30<00:23,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  80%|███████▉  | 163/204 [01:31<00:22,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  80%|███████▉  | 163/204 [01:31<00:22,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  80%|████████  | 164/204 [01:31<00:22,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  80%|████████  | 164/204 [01:31<00:22,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  81%|████████  | 165/204 [01:32<00:21,  1.79it/s, loss=0.016, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  81%|████████  | 165/204 [01:32<00:21,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  81%|████████▏ | 166/204 [01:32<00:21,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  81%|████████▏ | 166/204 [01:32<00:21,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  82%|████████▏ | 167/204 [01:33<00:20,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  82%|████████▏ | 167/204 [01:33<00:20,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  82%|████████▏ | 168/204 [01:33<00:20,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  82%|████████▏ | 168/204 [01:33<00:20,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  83%|████████▎ | 169/204 [01:34<00:19,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  83%|████████▎ | 169/204 [01:34<00:19,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  83%|████████▎ | 170/204 [01:35<00:19,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  83%|████████▎ | 170/204 [01:35<00:19,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  84%|████████▍ | 171/204 [01:35<00:18,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  84%|████████▍ | 171/204 [01:35<00:18,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  84%|████████▍ | 172/204 [01:36<00:17,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  84%|████████▍ | 172/204 [01:36<00:17,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  85%|████████▍ | 173/204 [01:36<00:17,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  85%|████████▍ | 173/204 [01:36<00:17,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  85%|████████▌ | 174/204 [01:37<00:16,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  85%|████████▌ | 174/204 [01:37<00:16,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  86%|████████▌ | 175/204 [01:37<00:16,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  86%|████████▌ | 175/204 [01:37<00:16,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  86%|████████▋ | 176/204 [01:38<00:15,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  86%|████████▋ | 176/204 [01:38<00:15,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  87%|████████▋ | 177/204 [01:38<00:15,  1.79it/s, loss=0.019, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  87%|████████▋ | 177/204 [01:38<00:15,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  87%|████████▋ | 178/204 [01:39<00:14,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  87%|████████▋ | 178/204 [01:39<00:14,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  88%|████████▊ | 179/204 [01:40<00:13,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  88%|████████▊ | 179/204 [01:40<00:13,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  88%|████████▊ | 180/204 [01:40<00:13,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  88%|████████▊ | 180/204 [01:40<00:13,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  89%|████████▊ | 181/204 [01:41<00:12,  1.79it/s, loss=0.017, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  89%|████████▊ | 181/204 [01:41<00:12,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  89%|████████▉ | 182/204 [01:41<00:12,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  89%|████████▉ | 182/204 [01:41<00:12,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  90%|████████▉ | 183/204 [01:42<00:11,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18:  90%|████████▉ | 183/204 [01:42<00:11,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating: 0it [00:00, ?it/s][A

Validating:   5%|▍         | 1/21 [00:00<00:04,  4.01it/s][A
Epoch 18:  90%|█████████ | 184/204 [01:42<00:11,  1.79it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  10%|▉         | 2/21 [00:00<00:03,  5.15it/s][A
Epoch 18:  91%|█████████ | 185/204 [01:42<00:10,  1.80it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  14%|█▍        | 3/21 [00:00<00:03,  5.63it/s][A
Epoch 18:  91%|█████████ | 186/204 [01:42<00:09,  1.81it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  19%|█▉        | 4/21 [00:00<00:02,  5.89it/s][A
Epoch 18:  92%|█████████▏| 187/204 [01:43<00:09,  1.81it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  24%|██▍       | 5/21 [00:00<00:02,  6.04it/s][A
Epoch 18:  92%|█████████▏| 188/204 [01:43<00:08,  1.82it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  29%|██▊       | 6/21 [00:01<00:02,  6.13it/s][A
Epoch 18:  93%|█████████▎| 189/204 [01:43<00:08,  1.83it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  33%|███▎      | 7/21 [00:01<00:02,  6.19it/s][A
Epoch 18:  93%|█████████▎| 190/204 [01:43<00:07,  1.84it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  38%|███▊      | 8/21 [00:01<00:02,  6.24it/s][A
Epoch 18:  94%|█████████▎| 191/204 [01:43<00:07,  1.84it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  43%|████▎     | 9/21 [00:01<00:01,  6.27it/s][A
Epoch 18:  94%|█████████▍| 192/204 [01:43<00:06,  1.85it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  48%|████▊     | 10/21 [00:01<00:01,  6.29it/s][A
Epoch 18:  95%|█████████▍| 193/204 [01:44<00:05,  1.86it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  52%|█████▏    | 11/21 [00:01<00:01,  6.30it/s][A
Epoch 18:  95%|█████████▌| 194/204 [01:44<00:05,  1.86it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  57%|█████▋    | 12/21 [00:01<00:01,  6.31it/s][A
Epoch 18:  96%|█████████▌| 195/204 [01:44<00:04,  1.87it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  62%|██████▏   | 13/21 [00:02<00:01,  6.31it/s][A
Epoch 18:  96%|█████████▌| 196/204 [01:44<00:04,  1.88it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  67%|██████▋   | 14/21 [00:02<00:01,  6.30it/s][A
Epoch 18:  97%|█████████▋| 197/204 [01:44<00:03,  1.88it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  71%|███████▏  | 15/21 [00:02<00:00,  6.31it/s][A
Epoch 18:  97%|█████████▋| 198/204 [01:44<00:03,  1.89it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  76%|███████▌  | 16/21 [00:02<00:00,  6.28it/s][A
Epoch 18:  98%|█████████▊| 199/204 [01:44<00:02,  1.90it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  81%|████████  | 17/21 [00:02<00:00,  6.33it/s][A
Epoch 18:  98%|█████████▊| 200/204 [01:45<00:02,  1.90it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  86%|████████▌ | 18/21 [00:02<00:00,  6.34it/s][A
Epoch 18:  99%|█████████▊| 201/204 [01:45<00:01,  1.91it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  90%|█████████ | 19/21 [00:03<00:00,  6.34it/s][A
Epoch 18:  99%|█████████▉| 202/204 [01:45<00:01,  1.92it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating:  95%|█████████▌| 20/21 [00:03<00:00,  6.34it/s][A
Epoch 18: 100%|█████████▉| 203/204 [01:45<00:00,  1.92it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]

Validating: 100%|██████████| 21/21 [00:03<00:00,  6.76it/s][A
Epoch 18: 100%|██████████| 204/204 [01:45<00:00,  1.93it/s, loss=0.018, v_num=0, val_loss=0.556, avg_train_loss=0.0178]
Epoch 18: 100%|██████████| 204/204 [01:45<00:00,  1.93it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.0178]

                                                           [A
Epoch 18:   0%|          | 0/204 [00:00<?, ?it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.0178]          
Epoch 19:   0%|          | 0/204 [00:00<?, ?it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.0178]
Epoch 19:   0%|          | 1/204 [00:00<02:28,  1.37it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.0178]
Epoch 19:   0%|          | 1/204 [00:00<02:28,  1.37it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.016] 
Epoch 19:   1%|          | 2/204 [00:01<02:10,  1.54it/s, loss=0.018, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   1%|          | 2/204 [00:01<02:10,  1.54it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   1%|▏         | 3/204 [00:01<02:05,  1.61it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   1%|▏         | 3/204 [00:01<02:05,  1.61it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   2%|▏         | 4/204 [00:02<02:02,  1.64it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   2%|▏         | 4/204 [00:02<02:02,  1.64it/s, loss=0.016, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   2%|▏         | 5/204 [00:03<01:59,  1.66it/s, loss=0.016, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   2%|▏         | 5/204 [00:03<01:59,  1.66it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   3%|▎         | 6/204 [00:03<01:57,  1.68it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   3%|▎         | 6/204 [00:03<01:57,  1.68it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   3%|▎         | 7/204 [00:04<01:56,  1.70it/s, loss=0.015, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   3%|▎         | 7/204 [00:04<01:56,  1.69it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   4%|▍         | 8/204 [00:04<01:55,  1.70it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   4%|▍         | 8/204 [00:04<01:55,  1.70it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   4%|▍         | 9/204 [00:05<01:54,  1.71it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   4%|▍         | 9/204 [00:05<01:54,  1.71it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   5%|▍         | 10/204 [00:05<01:53,  1.72it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   5%|▍         | 10/204 [00:05<01:53,  1.72it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   5%|▌         | 11/204 [00:06<01:52,  1.72it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   5%|▌         | 11/204 [00:06<01:52,  1.72it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   6%|▌         | 12/204 [00:06<01:51,  1.72it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   6%|▌         | 12/204 [00:06<01:51,  1.72it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   6%|▋         | 13/204 [00:07<01:50,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   6%|▋         | 13/204 [00:07<01:50,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   7%|▋         | 14/204 [00:08<01:49,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   7%|▋         | 14/204 [00:08<01:49,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   7%|▋         | 15/204 [00:08<01:49,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   7%|▋         | 15/204 [00:08<01:49,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   8%|▊         | 16/204 [00:09<01:48,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   8%|▊         | 16/204 [00:09<01:48,  1.73it/s, loss=0.010, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   8%|▊         | 17/204 [00:09<01:47,  1.73it/s, loss=0.010, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   8%|▊         | 17/204 [00:09<01:47,  1.73it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   9%|▉         | 18/204 [00:10<01:47,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   9%|▉         | 18/204 [00:10<01:47,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   9%|▉         | 19/204 [00:10<01:46,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:   9%|▉         | 19/204 [00:10<01:46,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  10%|▉         | 20/204 [00:11<01:45,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  10%|▉         | 20/204 [00:11<01:45,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  10%|█         | 21/204 [00:12<01:45,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  10%|█         | 21/204 [00:12<01:45,  1.74it/s, loss=0.010, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  11%|█         | 22/204 [00:12<01:44,  1.74it/s, loss=0.010, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  11%|█         | 22/204 [00:12<01:44,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  11%|█▏        | 23/204 [00:13<01:43,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  11%|█▏        | 23/204 [00:13<01:43,  1.74it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  12%|█▏        | 24/204 [00:13<01:43,  1.74it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  12%|█▏        | 24/204 [00:13<01:43,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  12%|█▏        | 25/204 [00:14<01:42,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  12%|█▏        | 25/204 [00:14<01:42,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  13%|█▎        | 26/204 [00:14<01:42,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  13%|█▎        | 26/204 [00:14<01:42,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  13%|█▎        | 27/204 [00:15<01:41,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  13%|█▎        | 27/204 [00:15<01:41,  1.74it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  14%|█▎        | 28/204 [00:16<01:40,  1.75it/s, loss=0.011, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  14%|█▎        | 28/204 [00:16<01:40,  1.74it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  14%|█▍        | 29/204 [00:16<01:40,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  14%|█▍        | 29/204 [00:16<01:40,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  15%|█▍        | 30/204 [00:17<01:39,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  15%|█▍        | 30/204 [00:17<01:39,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  15%|█▌        | 31/204 [00:17<01:39,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  15%|█▌        | 31/204 [00:17<01:39,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  16%|█▌        | 32/204 [00:18<01:38,  1.75it/s, loss=0.012, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  16%|█▌        | 32/204 [00:18<01:38,  1.75it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  16%|█▌        | 33/204 [00:18<01:37,  1.75it/s, loss=0.013, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  16%|█▌        | 33/204 [00:18<01:37,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  17%|█▋        | 34/204 [00:19<01:37,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  17%|█▋        | 34/204 [00:19<01:37,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  17%|█▋        | 35/204 [00:20<01:36,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  17%|█▋        | 35/204 [00:20<01:36,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  18%|█▊        | 36/204 [00:20<01:36,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
Epoch 19:  18%|█▊        | 36/204 [00:20<01:36,  1.75it/s, loss=0.014, v_num=0, val_loss=0.569, avg_train_loss=0.016]
